"","n","k","Largos","NA","distri"
"5061",50,24,3,2,2
"5062",50,24,23,2,2
"5063",50,24,9,2,2
"5064",50,24,39,2,2
"5065",50,24,84,2,2
"5066",50,24,5,2,2
"5067",50,24,4,2,2
"5068",50,24,17,2,2
"5069",50,24,16,2,2
"5070",50,24,6,2,2
"5071",50,24,33,2,2
"5072",50,24,8,2,2
"5073",50,24,24,2,2
"5074",50,24,25,2,2
"5075",50,24,14,2,2
"5076",50,24,23,2,2
"5077",50,24,12,2,2
"5078",50,24,24,2,2
"5079",50,24,95,2,2
"5080",50,24,20,2,2
"5081",50,24,20,2,2
"5082",50,24,26,2,2
"5083",50,24,14,2,2
"5084",50,24,22,2,2
"5085",50,24,7,2,2
"5086",50,24,7,2,2
"5087",50,24,5,2,2
"5088",50,24,69,2,2
"5089",50,24,6,2,2
"5090",50,24,17,2,2
"5091",50,24,15,2,2
"5092",50,24,3,2,2
"5093",50,24,31,2,2
"5094",50,24,11,2,2
"5095",50,24,14,2,2
"5096",50,24,16,2,2
"5097",50,24,26,2,2
"5098",50,24,26,2,2
"5099",50,24,17,2,2
"5100",50,24,17,2,2
"5101",50,24,14,2,2
"5102",50,24,5,2,2
"5103",50,24,14,2,2
"5104",50,24,7,2,2
"5105",50,24,32,2,2
"5106",50,24,10,2,2
"5107",50,24,38,2,2
"5108",50,24,4,2,2
"5109",50,24,6,2,2
"5110",50,24,28,2,2
"5111",50,24,11,2,2
"5112",50,24,9,2,2
"5113",50,24,15,2,2
"5114",50,24,8,2,2
"5115",50,24,42,2,2
"5116",50,24,8,2,2
"5117",50,24,19,2,2
"5118",50,24,59,2,2
"5119",50,24,24,2,2
"5120",50,24,20,2,2
"5121",50,24,9,2,2
"5122",50,24,12,2,2
"5123",50,24,35,2,2
"5124",50,24,16,2,2
"5125",50,24,5,2,2
"5126",50,24,19,2,2
"5127",50,24,15,2,2
"5128",50,24,10,2,2
"5129",50,24,64,2,2
"5130",50,24,5,2,2
"5131",50,24,25,2,2
"5132",50,24,14,2,2
"5133",50,24,6,2,2
"5134",50,24,12,2,2
"5135",50,24,8,2,2
"5136",50,24,2,2,2
"5137",50,24,23,2,2
"5138",50,24,5,2,2
"5139",50,24,12,2,2
"5140",50,24,15,2,2
"5141",50,24,2,2,2
"5142",50,24,60,2,2
"5143",50,24,11,2,2
"5144",50,24,24,2,2
"5145",50,24,15,2,2
"5146",50,24,9,2,2
"5147",50,24,10,2,2
"5148",50,24,15,2,2
"5149",50,24,6,2,2
"5150",50,24,45,2,2
"5151",50,24,10,2,2
"5152",50,24,12,2,2
"5153",50,24,29,2,2
"5154",50,24,10,2,2
"5155",50,24,4,2,2
"5156",50,24,32,2,2
"5157",50,24,8,2,2
"5158",50,24,16,2,2
"5159",50,24,9,2,2
"5160",50,24,9,2,2
"5161",50,24,38,2,2
"5162",50,24,12,2,2
"5163",50,24,9,2,2
"5164",50,24,22,2,2
"5165",50,24,2,2,2
"5166",50,24,7,2,2
"5167",50,24,39,2,2
"5168",50,24,18,2,2
"5169",50,24,44,2,2
"5170",50,24,9,2,2
"5171",50,24,14,2,2
"5172",50,24,26,2,2
"5173",50,24,28,2,2
"5174",50,24,11,2,2
"5175",50,24,36,2,2
"5176",50,24,21,2,2
"5177",50,24,24,2,2
"5178",50,24,14,2,2
"5179",50,24,5,2,2
"5180",50,24,23,2,2
"5181",50,24,5,2,2
"5182",50,24,7,2,2
"5183",50,24,6,2,2
"5184",50,24,32,2,2
"5185",50,24,5,2,2
"5186",50,24,8,2,2
"5187",50,24,15,2,2
"5188",50,24,129,2,2
"5189",50,24,13,2,2
"5190",50,24,18,2,2
"5191",50,24,3,2,2
"5192",50,24,30,2,2
"5193",50,24,19,2,2
"5194",50,24,8,2,2
"5195",50,24,9,2,2
"5196",50,24,20,2,2
"5197",50,24,51,2,2
"5198",50,24,26,2,2
"5199",50,24,6,2,2
"5200",50,24,12,2,2
"5201",60,24,11,2,2
"5202",60,24,14,2,2
"5203",60,24,11,2,2
"5204",60,24,11,2,2
"5205",60,24,78,2,2
"5206",60,24,7,2,2
"5207",60,24,26,2,2
"5208",60,24,3,2,2
"5209",60,24,8,2,2
"5210",60,24,3,2,2
"5211",60,24,27,2,2
"5212",60,24,55,2,2
"5213",60,24,28,2,2
"5214",60,24,2,2,2
"5215",60,24,7,2,2
"5216",60,24,7,2,2
"5217",60,24,5,2,2
"5218",60,24,42,2,2
"5219",60,24,56,2,2
"5220",60,24,22,2,2
"5221",60,24,16,2,2
"5222",60,24,11,2,2
"5223",60,24,6,2,2
"5224",60,24,19,2,2
"5225",60,24,7,2,2
"5226",60,24,26,2,2
"5227",60,24,25,2,2
"5228",60,24,7,2,2
"5229",60,24,16,2,2
"5230",60,24,4,2,2
"5231",60,24,10,2,2
"5232",60,24,15,2,2
"5233",60,24,42,2,2
"5234",60,24,6,2,2
"5235",60,24,10,2,2
"5236",60,24,9,2,2
"5237",60,24,10,2,2
"5238",60,24,12,2,2
"5239",60,24,16,2,2
"5240",60,24,10,2,2
"5241",60,24,12,2,2
"5242",60,24,9,2,2
"5243",60,24,7,2,2
"5244",60,24,3,2,2
"5245",60,24,11,2,2
"5246",60,24,15,2,2
"5247",60,24,70,2,2
"5248",60,24,37,2,2
"5249",60,24,22,2,2
"5250",60,24,24,2,2
"5251",60,24,79,2,2
"5252",60,24,13,2,2
"5253",60,24,40,2,2
"5254",60,24,36,2,2
"5255",60,24,99,2,2
"5256",60,24,14,2,2
"5257",60,24,23,2,2
"5258",60,24,26,2,2
"5259",60,24,8,2,2
"5260",60,24,12,2,2
"5261",60,24,9,2,2
"5262",60,24,36,2,2
"5263",60,24,20,2,2
"5264",60,24,18,2,2
"5265",60,24,9,2,2
"5266",60,24,5,2,2
"5267",60,24,7,2,2
"5268",60,24,73,2,2
"5269",60,24,14,2,2
"5270",60,24,11,2,2
"5271",60,24,17,2,2
"5272",60,24,16,2,2
"5273",60,24,24,2,2
"5274",60,24,12,2,2
"5275",60,24,21,2,2
"5276",60,24,16,2,2
"5277",60,24,9,2,2
"5278",60,24,7,2,2
"5279",60,24,10,2,2
"5280",60,24,15,2,2
"5281",60,24,14,2,2
"5282",60,24,8,2,2
"5283",60,24,49,2,2
"5284",60,24,18,2,2
"5285",60,24,19,2,2
"5286",60,24,17,2,2
"5287",60,24,28,2,2
"5288",60,24,5,2,2
"5289",60,24,8,2,2
"5290",60,24,96,2,2
"5291",60,24,154,2,2
"5292",60,24,4,2,2
"5293",60,24,39,2,2
"5294",60,24,18,2,2
"5295",60,24,24,2,2
"5296",60,24,7,2,2
"5297",60,24,45,2,2
"5298",60,24,10,2,2
"5299",60,24,44,2,2
"5300",60,24,29,2,2
"5301",60,24,74,2,2
"5302",60,24,21,2,2
"5303",60,24,3,2,2
"5304",60,24,110,2,2
"5305",60,24,15,2,2
"5306",60,24,54,2,2
"5307",60,24,5,2,2
"5308",60,24,22,2,2
"5309",60,24,13,2,2
"5310",60,24,17,2,2
"5311",60,24,12,2,2
"5312",60,24,4,2,2
"5313",60,24,10,2,2
"5314",60,24,22,2,2
"5315",60,24,26,2,2
"5316",60,24,14,2,2
"5317",60,24,5,2,2
"5318",60,24,45,2,2
"5319",60,24,19,2,2
"5320",60,24,27,2,2
"5321",60,24,21,2,2
"5322",60,24,10,2,2
"5323",60,24,15,2,2
"5324",60,24,5,2,2
"5325",60,24,8,2,2
"5326",60,24,23,2,2
"5327",60,24,23,2,2
"5328",60,24,12,2,2
"5329",60,24,10,2,2
"5330",60,24,25,2,2
"5331",60,24,21,2,2
"5332",60,24,10,2,2
"5333",60,24,28,2,2
"5334",60,24,17,2,2
"5335",60,24,18,2,2
"5336",60,24,4,2,2
"5337",60,24,11,2,2
"5338",60,24,241,2,2
"5339",60,24,22,2,2
"5340",60,24,11,2,2
"5341",60,24,25,2,2
"5342",60,24,8,2,2
"5343",60,24,19,2,2
"5344",60,24,9,2,2
"5345",60,24,3,2,2
"5346",60,24,32,2,2
"5347",60,24,8,2,2
"5348",60,24,6,2,2
"5349",60,24,12,2,2
"5350",60,24,10,2,2
"5351",60,24,5,2,2
"5352",60,24,3,2,2
"5353",60,24,9,2,2
"5354",60,24,18,2,2
"5355",60,24,14,2,2
"5356",60,24,18,2,2
"5357",60,24,23,2,2
"5358",60,24,6,2,2
"5359",60,24,5,2,2
"5360",60,24,8,2,2
"5361",60,24,13,2,2
"5362",60,24,41,2,2
"5363",60,24,5,2,2
"5364",60,24,12,2,2
"5365",60,24,25,2,2
"5366",60,24,27,2,2
"5367",60,24,36,2,2
"5368",60,24,5,2,2
"5369",60,24,3,2,2
"5370",60,24,7,2,2
"5371",60,24,25,2,2
"5372",60,24,26,2,2
"5373",60,24,20,2,2
"5374",60,24,19,2,2
"5375",60,24,7,2,2
"5376",60,24,17,2,2
"5377",60,24,5,2,2
"5378",60,24,7,2,2
"5379",60,24,84,2,2
"5380",60,24,83,2,2
"5381",60,24,15,2,2
"5382",60,24,21,2,2
"5383",60,24,17,2,2
"5384",60,24,44,2,2
"5385",60,24,11,2,2
"5386",60,24,18,2,2
"5387",60,24,9,2,2
"5388",60,24,49,2,2
"5389",60,24,23,2,2
"5390",60,24,18,2,2
"5391",60,24,10,2,2
"5392",60,24,6,2,2
"5393",60,24,6,2,2
"5394",60,24,22,2,2
"5395",60,24,14,2,2
"5396",60,24,4,2,2
"5397",60,24,3,2,2
"5398",60,24,5,2,2
"5399",60,24,7,2,2
"5400",60,24,7,2,2
"5401",70,24,6,2,2
"5402",70,24,8,2,2
"5403",70,24,13,2,2
"5404",70,24,5,2,2
"5405",70,24,67,2,2
"5406",70,24,26,2,2
"5407",70,24,45,2,2
"5408",70,24,186,2,2
"5409",70,24,22,2,2
"5410",70,24,15,2,2
"5411",70,24,12,2,2
"5412",70,24,23,2,2
"5413",70,24,20,2,2
"5414",70,24,41,2,2
"5415",70,24,16,2,2
"5416",70,24,4,2,2
"5417",70,24,8,2,2
"5418",70,24,27,2,2
"5419",70,24,8,2,2
"5420",70,24,13,2,2
"5421",70,24,13,2,2
"5422",70,24,12,2,2
"5423",70,24,23,2,2
"5424",70,24,8,2,2
"5425",70,24,33,2,2
"5426",70,24,42,2,2
"5427",70,24,15,2,2
"5428",70,24,48,2,2
"5429",70,24,5,2,2
"5430",70,24,4,2,2
"5431",70,24,14,2,2
"5432",70,24,14,2,2
"5433",70,24,3,2,2
"5434",70,24,13,2,2
"5435",70,24,113,2,2
"5436",70,24,216,2,2
"5437",70,24,2,2,2
"5438",70,24,23,2,2
"5439",70,24,22,2,2
"5440",70,24,86,2,2
"5441",70,24,15,2,2
"5442",70,24,29,2,2
"5443",70,24,10,2,2
"5444",70,24,97,2,2
"5445",70,24,15,2,2
"5446",70,24,11,2,2
"5447",70,24,19,2,2
"5448",70,24,17,2,2
"5449",70,24,3,2,2
"5450",70,24,5,2,2
"5451",70,24,8,2,2
"5452",70,24,33,2,2
"5453",70,24,12,2,2
"5454",70,24,24,2,2
"5455",70,24,5,2,2
"5456",70,24,17,2,2
"5457",70,24,46,2,2
"5458",70,24,35,2,2
"5459",70,24,15,2,2
"5460",70,24,8,2,2
"5461",70,24,9,2,2
"5462",70,24,21,2,2
"5463",70,24,8,2,2
"5464",70,24,13,2,2
"5465",70,24,53,2,2
"5466",70,24,8,2,2
"5467",70,24,23,2,2
"5468",70,24,8,2,2
"5469",70,24,27,2,2
"5470",70,24,17,2,2
"5471",70,24,15,2,2
"5472",70,24,4,2,2
"5473",70,24,27,2,2
"5474",70,24,19,2,2
"5475",70,24,4,2,2
"5476",70,24,7,2,2
"5477",70,24,16,2,2
"5478",70,24,11,2,2
"5479",70,24,9,2,2
"5480",70,24,48,2,2
"5481",70,24,22,2,2
"5482",70,24,35,2,2
"5483",70,24,22,2,2
"5484",70,24,6,2,2
"5485",70,24,19,2,2
"5486",70,24,20,2,2
"5487",70,24,48,2,2
"5488",70,24,19,2,2
"5489",70,24,108,2,2
"5490",70,24,10,2,2
"5491",70,24,18,2,2
"5492",70,24,6,2,2
"5493",70,24,21,2,2
"5494",70,24,29,2,2
"5495",70,24,8,2,2
"5496",70,24,5,2,2
"5497",70,24,10,2,2
"5498",70,24,20,2,2
"5499",70,24,19,2,2
"5500",70,24,17,2,2
"5501",70,24,8,2,2
"5502",70,24,26,2,2
"5503",70,24,30,2,2
"5504",70,24,16,2,2
"5505",70,24,9,2,2
"5506",70,24,11,2,2
"5507",70,24,6,2,2
"5508",70,24,69,2,2
"5509",70,24,13,2,2
"5510",70,24,15,2,2
"5511",70,24,15,2,2
"5512",70,24,35,2,2
"5513",70,24,7,2,2
"5514",70,24,23,2,2
"5515",70,24,9,2,2
"5516",70,24,65,2,2
"5517",70,24,16,2,2
"5518",70,24,12,2,2
"5519",70,24,40,2,2
"5520",70,24,9,2,2
"5521",70,24,44,2,2
"5522",70,24,7,2,2
"5523",70,24,58,2,2
"5524",70,24,20,2,2
"5525",70,24,24,2,2
"5526",70,24,13,2,2
"5527",70,24,48,2,2
"5528",70,24,9,2,2
"5529",70,24,5,2,2
"5530",70,24,17,2,2
"5531",70,24,14,2,2
"5532",70,24,5,2,2
"5533",70,24,4,2,2
"5534",70,24,23,2,2
"5535",70,24,18,2,2
"5536",70,24,17,2,2
"5537",70,24,28,2,2
"5538",70,24,18,2,2
"5539",70,24,38,2,2
"5540",70,24,15,2,2
"5541",70,24,36,2,2
"5542",70,24,26,2,2
"5543",70,24,7,2,2
"5544",70,24,10,2,2
"5545",70,24,5,2,2
"5546",70,24,27,2,2
"5547",70,24,33,2,2
"5548",70,24,12,2,2
"5549",70,24,15,2,2
"5550",70,24,14,2,2
"5551",70,24,29,2,2
"5552",70,24,14,2,2
"5553",70,24,24,2,2
"5554",70,24,14,2,2
"5555",70,24,10,2,2
"5556",70,24,13,2,2
"5557",70,24,47,2,2
"5558",70,24,7,2,2
"5559",70,24,37,2,2
"5560",70,24,14,2,2
"5561",70,24,9,2,2
"5562",70,24,41,2,2
"5563",70,24,13,2,2
"5564",70,24,5,2,2
"5565",70,24,14,2,2
"5566",70,24,9,2,2
"5567",70,24,21,2,2
"5568",70,24,95,2,2
"5569",70,24,16,2,2
"5570",70,24,10,2,2
"5571",70,24,26,2,2
"5572",70,24,6,2,2
"5573",70,24,14,2,2
"5574",70,24,8,2,2
"5575",70,24,10,2,2
"5576",70,24,14,2,2
"5577",70,24,104,2,2
"5578",70,24,13,2,2
"5579",70,24,8,2,2
"5580",70,24,18,2,2
"5581",70,24,16,2,2
"5582",70,24,15,2,2
"5583",70,24,12,2,2
"5584",70,24,6,2,2
"5585",70,24,17,2,2
"5586",70,24,7,2,2
"5587",70,24,20,2,2
"5588",70,24,9,2,2
"5589",70,24,13,2,2
"5590",70,24,12,2,2
"5591",70,24,57,2,2
"5592",70,24,9,2,2
"5593",70,24,64,2,2
"5594",70,24,13,2,2
"5595",70,24,25,2,2
"5596",70,24,13,2,2
"5597",70,24,10,2,2
"5598",70,24,15,2,2
"5599",70,24,7,2,2
"5600",70,24,151,2,2
"5601",80,24,48,2,2
"5602",80,24,20,2,2
"5603",80,24,16,2,2
"5604",80,24,11,2,2
"5605",80,24,19,2,2
"5606",80,24,29,2,2
"5607",80,24,28,2,2
"5608",80,24,12,2,2
"5609",80,24,9,2,2
"5610",80,24,9,2,2
"5611",80,24,5,2,2
"5612",80,24,15,2,2
"5613",80,24,15,2,2
"5614",80,24,14,2,2
"5615",80,24,12,2,2
"5616",80,24,13,2,2
"5617",80,24,8,2,2
"5618",80,24,10,2,2
"5619",80,24,9,2,2
"5620",80,24,14,2,2
"5621",80,24,13,2,2
"5622",80,24,17,2,2
"5623",80,24,21,2,2
"5624",80,24,9,2,2
"5625",80,24,8,2,2
"5626",80,24,5,2,2
"5627",80,24,7,2,2
"5628",80,24,9,2,2
"5629",80,24,23,2,2
"5630",80,24,7,2,2
"5631",80,24,16,2,2
"5632",80,24,13,2,2
"5633",80,24,6,2,2
"5634",80,24,9,2,2
"5635",80,24,8,2,2
"5636",80,24,28,2,2
"5637",80,24,12,2,2
"5638",80,24,4,2,2
"5639",80,24,2,2,2
"5640",80,24,11,2,2
"5641",80,24,37,2,2
"5642",80,24,19,2,2
"5643",80,24,5,2,2
"5644",80,24,13,2,2
"5645",80,24,18,2,2
"5646",80,24,23,2,2
"5647",80,24,13,2,2
"5648",80,24,19,2,2
"5649",80,24,22,2,2
"5650",80,24,12,2,2
"5651",80,24,21,2,2
"5652",80,24,28,2,2
"5653",80,24,13,2,2
"5654",80,24,22,2,2
"5655",80,24,13,2,2
"5656",80,24,31,2,2
"5657",80,24,15,2,2
"5658",80,24,39,2,2
"5659",80,24,20,2,2
"5660",80,24,14,2,2
"5661",80,24,23,2,2
"5662",80,24,89,2,2
"5663",80,24,12,2,2
"5664",80,24,18,2,2
"5665",80,24,11,2,2
"5666",80,24,7,2,2
"5667",80,24,12,2,2
"5668",80,24,4,2,2
"5669",80,24,16,2,2
"5670",80,24,4,2,2
"5671",80,24,12,2,2
"5672",80,24,42,2,2
"5673",80,24,16,2,2
"5674",80,24,14,2,2
"5675",80,24,16,2,2
"5676",80,24,20,2,2
"5677",80,24,10,2,2
"5678",80,24,5,2,2
"5679",80,24,58,2,2
"5680",80,24,19,2,2
"5681",80,24,52,2,2
"5682",80,24,6,2,2
"5683",80,24,22,2,2
"5684",80,24,70,2,2
"5685",80,24,21,2,2
"5686",80,24,10,2,2
"5687",80,24,16,2,2
"5688",80,24,63,2,2
"5689",80,24,4,2,2
"5690",80,24,12,2,2
"5691",80,24,10,2,2
"5692",80,24,12,2,2
"5693",80,24,14,2,2
"5694",80,24,9,2,2
"5695",80,24,7,2,2
"5696",80,24,12,2,2
"5697",80,24,8,2,2
"5698",80,24,15,2,2
"5699",80,24,15,2,2
"5700",80,24,12,2,2
"5701",80,24,23,2,2
"5702",80,24,16,2,2
"5703",80,24,9,2,2
"5704",80,24,10,2,2
"5705",80,24,29,2,2
"5706",80,24,12,2,2
"5707",80,24,221,2,2
"5708",80,24,13,2,2
"5709",80,24,14,2,2
"5710",80,24,21,2,2
"5711",80,24,5,2,2
"5712",80,24,8,2,2
"5713",80,24,16,2,2
"5714",80,24,12,2,2
"5715",80,24,12,2,2
"5716",80,24,11,2,2
"5717",80,24,2,2,2
"5718",80,24,18,2,2
"5719",80,24,10,2,2
"5720",80,24,48,2,2
"5721",80,24,21,2,2
"5722",80,24,14,2,2
"5723",80,24,15,2,2
"5724",80,24,9,2,2
"5725",80,24,6,2,2
"5726",80,24,25,2,2
"5727",80,24,13,2,2
"5728",80,24,13,2,2
"5729",80,24,9,2,2
"5730",80,24,24,2,2
"5731",80,24,14,2,2
"5732",80,24,28,2,2
"5733",80,24,13,2,2
"5734",80,24,18,2,2
"5735",80,24,2,2,2
"5736",80,24,8,2,2
"5737",80,24,6,2,2
"5738",80,24,17,2,2
"5739",80,24,12,2,2
"5740",80,24,14,2,2
"5741",80,24,145,2,2
"5742",80,24,22,2,2
"5743",80,24,7,2,2
"5744",80,24,22,2,2
"5745",80,24,15,2,2
"5746",80,24,9,2,2
"5747",80,24,3,2,2
"5748",80,24,61,2,2
"5749",80,24,4,2,2
"5750",80,24,7,2,2
"5751",80,24,12,2,2
"5752",80,24,10,2,2
"5753",80,24,30,2,2
"5754",80,24,27,2,2
"5755",80,24,71,2,2
"5756",80,24,15,2,2
"5757",80,24,5,2,2
"5758",80,24,10,2,2
"5759",80,24,12,2,2
"5760",80,24,6,2,2
"5761",80,24,35,2,2
"5762",80,24,42,2,2
"5763",80,24,35,2,2
"5764",80,24,11,2,2
"5765",80,24,21,2,2
"5766",80,24,20,2,2
"5767",80,24,17,2,2
"5768",80,24,7,2,2
"5769",80,24,23,2,2
"5770",80,24,11,2,2
"5771",80,24,8,2,2
"5772",80,24,7,2,2
"5773",80,24,111,2,2
"5774",80,24,29,2,2
"5775",80,24,12,2,2
"5776",80,24,17,2,2
"5777",80,24,11,2,2
"5778",80,24,19,2,2
"5779",80,24,20,2,2
"5780",80,24,51,2,2
"5781",80,24,6,2,2
"5782",80,24,19,2,2
"5783",80,24,9,2,2
"5784",80,24,14,2,2
"5785",80,24,7,2,2
"5786",80,24,20,2,2
"5787",80,24,14,2,2
"5788",80,24,11,2,2
"5789",80,24,35,2,2
"5790",80,24,14,2,2
"5791",80,24,7,2,2
"5792",80,24,12,2,2
"5793",80,24,15,2,2
"5794",80,24,10,2,2
"5795",80,24,13,2,2
"5796",80,24,32,2,2
"5797",80,24,11,2,2
"5798",80,24,12,2,2
"5799",80,24,9,2,2
"5800",80,24,7,2,2
"5801",90,24,11,2,2
"5802",90,24,10,2,2
"5803",90,24,30,2,2
"5804",90,24,12,2,2
"5805",90,24,16,2,2
"5806",90,24,14,2,2
"5807",90,24,15,2,2
"5808",90,24,20,2,2
"5809",90,24,19,2,2
"5810",90,24,29,2,2
"5811",90,24,2,2,2
"5812",90,24,9,2,2
"5813",90,24,10,2,2
"5814",90,24,21,2,2
"5815",90,24,15,2,2
"5816",90,24,14,2,2
"5817",90,24,26,2,2
"5818",90,24,17,2,2
"5819",90,24,39,2,2
"5820",90,24,11,2,2
"5821",90,24,7,2,2
"5822",90,24,14,2,2
"5823",90,24,17,2,2
"5824",90,24,11,2,2
"5825",90,24,7,2,2
"5826",90,24,15,2,2
"5827",90,24,9,2,2
"5828",90,24,28,2,2
"5829",90,24,6,2,2
"5830",90,24,17,2,2
"5831",90,24,10,2,2
"5832",90,24,12,2,2
"5833",90,24,6,2,2
"5834",90,24,13,2,2
"5835",90,24,22,2,2
"5836",90,24,6,2,2
"5837",90,24,44,2,2
"5838",90,24,9,2,2
"5839",90,24,30,2,2
"5840",90,24,22,2,2
"5841",90,24,15,2,2
"5842",90,24,19,2,2
"5843",90,24,9,2,2
"5844",90,24,26,2,2
"5845",90,24,10,2,2
"5846",90,24,21,2,2
"5847",90,24,14,2,2
"5848",90,24,18,2,2
"5849",90,24,18,2,2
"5850",90,24,2,2,2
"5851",90,24,3,2,2
"5852",90,24,31,2,2
"5853",90,24,2,2,2
"5854",90,24,15,2,2
"5855",90,24,7,2,2
"5856",90,24,34,2,2
"5857",90,24,17,2,2
"5858",90,24,26,2,2
"5859",90,24,12,2,2
"5860",90,24,22,2,2
"5861",90,24,29,2,2
"5862",90,24,28,2,2
"5863",90,24,12,2,2
"5864",90,24,9,2,2
"5865",90,24,3,2,2
"5866",90,24,5,2,2
"5867",90,24,20,2,2
"5868",90,24,41,2,2
"5869",90,24,30,2,2
"5870",90,24,51,2,2
"5871",90,24,21,2,2
"5872",90,24,11,2,2
"5873",90,24,15,2,2
"5874",90,24,15,2,2
"5875",90,24,21,2,2
"5876",90,24,22,2,2
"5877",90,24,23,2,2
"5878",90,24,7,2,2
"5879",90,24,8,2,2
"5880",90,24,10,2,2
"5881",90,24,16,2,2
"5882",90,24,14,2,2
"5883",90,24,110,2,2
"5884",90,24,10,2,2
"5885",90,24,12,2,2
"5886",90,24,56,2,2
"5887",90,24,16,2,2
"5888",90,24,4,2,2
"5889",90,24,15,2,2
"5890",90,24,12,2,2
"5891",90,24,164,2,2
"5892",90,24,19,2,2
"5893",90,24,14,2,2
"5894",90,24,19,2,2
"5895",90,24,6,2,2
"5896",90,24,9,2,2
"5897",90,24,25,2,2
"5898",90,24,3,2,2
"5899",90,24,14,2,2
"5900",90,24,4,2,2
"5901",90,24,5,2,2
"5902",90,24,6,2,2
"5903",90,24,24,2,2
"5904",90,24,27,2,2
"5905",90,24,8,2,2
"5906",90,24,4,2,2
"5907",90,24,28,2,2
"5908",90,24,17,2,2
"5909",90,24,18,2,2
"5910",90,24,22,2,2
"5911",90,24,31,2,2
"5912",90,24,9,2,2
"5913",90,24,17,2,2
"5914",90,24,44,2,2
"5915",90,24,15,2,2
"5916",90,24,9,2,2
"5917",90,24,26,2,2
"5918",90,24,10,2,2
"5919",90,24,7,2,2
"5920",90,24,13,2,2
"5921",90,24,9,2,2
"5922",90,24,15,2,2
"5923",90,24,10,2,2
"5924",90,24,15,2,2
"5925",90,24,9,2,2
"5926",90,24,10,2,2
"5927",90,24,20,2,2
"5928",90,24,37,2,2
"5929",90,24,5,2,2
"5930",90,24,7,2,2
"5931",90,24,24,2,2
"5932",90,24,10,2,2
"5933",90,24,7,2,2
"5934",90,24,10,2,2
"5935",90,24,7,2,2
"5936",90,24,9,2,2
"5937",90,24,5,2,2
"5938",90,24,122,2,2
"5939",90,24,18,2,2
"5940",90,24,8,2,2
"5941",90,24,15,2,2
"5942",90,24,21,2,2
"5943",90,24,5,2,2
"5944",90,24,18,2,2
"5945",90,24,21,2,2
"5946",90,24,8,2,2
"5947",90,24,3,2,2
"5948",90,24,9,2,2
"5949",90,24,12,2,2
"5950",90,24,48,2,2
"5951",90,24,12,2,2
"5952",90,24,27,2,2
"5953",90,24,6,2,2
"5954",90,24,21,2,2
"5955",90,24,38,2,2
"5956",90,24,28,2,2
"5957",90,24,17,2,2
"5958",90,24,18,2,2
"5959",90,24,39,2,2
"5960",90,24,23,2,2
"5961",90,24,9,2,2
"5962",90,24,9,2,2
"5963",90,24,8,2,2
"5964",90,24,35,2,2
"5965",90,24,27,2,2
"5966",90,24,10,2,2
"5967",90,24,5,2,2
"5968",90,24,34,2,2
"5969",90,24,3,2,2
"5970",90,24,11,2,2
"5971",90,24,7,2,2
"5972",90,24,63,2,2
"5973",90,24,15,2,2
"5974",90,24,9,2,2
"5975",90,24,7,2,2
"5976",90,24,17,2,2
"5977",90,24,10,2,2
"5978",90,24,21,2,2
"5979",90,24,28,2,2
"5980",90,24,4,2,2
"5981",90,24,25,2,2
"5982",90,24,8,2,2
"5983",90,24,22,2,2
"5984",90,24,9,2,2
"5985",90,24,16,2,2
"5986",90,24,7,2,2
"5987",90,24,4,2,2
"5988",90,24,12,2,2
"5989",90,24,16,2,2
"5990",90,24,19,2,2
"5991",90,24,19,2,2
"5992",90,24,13,2,2
"5993",90,24,9,2,2
"5994",90,24,7,2,2
"5995",90,24,11,2,2
"5996",90,24,11,2,2
"5997",90,24,25,2,2
"5998",90,24,6,2,2
"5999",90,24,5,2,2
"6000",90,24,16,2,2
"6001",40,36,33,2,2
"6002",40,36,115,2,2
"6003",40,36,11,2,2
"6004",40,36,24,2,2
"6005",40,36,12,2,2
"6006",40,36,12,2,2
"6007",40,36,4,2,2
"6008",40,36,33,2,2
"6009",40,36,25,2,2
"6010",40,36,98,2,2
"6011",40,36,23,2,2
"6012",40,36,12,2,2
"6013",40,36,84,2,2
"6014",40,36,15,2,2
"6015",40,36,17,2,2
"6016",40,36,8,2,2
"6017",40,36,30,2,2
"6018",40,36,85,2,2
"6019",40,36,8,2,2
"6020",40,36,8,2,2
"6021",40,36,10,2,2
"6022",40,36,27,2,2
"6023",40,36,101,2,2
"6024",40,36,10,2,2
"6025",40,36,14,2,2
"6026",40,36,31,2,2
"6027",40,36,5,2,2
"6028",40,36,45,2,2
"6029",40,36,40,2,2
"6030",40,36,46,2,2
"6031",40,36,5,2,2
"6032",40,36,2,2,2
"6033",40,36,39,2,2
"6034",40,36,16,2,2
"6035",40,36,24,2,2
"6036",40,36,8,2,2
"6037",40,36,7,2,2
"6038",40,36,15,2,2
"6039",40,36,13,2,2
"6040",40,36,5,2,2
"6041",40,36,25,2,2
"6042",40,36,18,2,2
"6043",40,36,9,2,2
"6044",40,36,114,2,2
"6045",40,36,39,2,2
"6046",40,36,167,2,2
"6047",40,36,12,2,2
"6048",40,36,98,2,2
"6049",40,36,11,2,2
"6050",40,36,47,2,2
"6051",40,36,16,2,2
"6052",40,36,11,2,2
"6053",40,36,87,2,2
"6054",40,36,16,2,2
"6055",40,36,14,2,2
"6056",40,36,34,2,2
"6057",40,36,23,2,2
"6058",40,36,126,2,2
